Date,Ticker,Company,Sector,Open,High,Low,Close,Volume,Daily_Return,SMA_20,SMA_50,Rolling_Volatility,Drawdown,Risk_Category
2025-07-16,LT.NS,Larsen & Tourbro,Infrastructure,3446.14,3493.3,3430.71,3484.64,332683,-0.015582,3627.66,3831.34,0.264732,-0.161646,Medium
2025-07-17,LT.NS,Larsen & Tourbro,Infrastructure,3455.37,3555.23,3384.41,3473.56,334299,-0.00318,3606.68,3821.21,0.261996,-0.164312,Medium
2025-07-18,LT.NS,Larsen & Tourbro,Infrastructure,3543.72,3595.77,3440.06,3518.51,332844,0.012941,3585.88,3811.8,0.264002,-0.153498,Medium
2025-07-21,LT.NS,Larsen & Tourbro,Infrastructure,3443.51,3562.31,3348.07,3451.61,333147,-0.019012,3569.81,3800.76,0.234464,-0.169592,Medium
2025-07-22,LT.NS,Larsen & Tourbro,Infrastructure,3407.17,3519.84,3372.9,3429.49,334094,-0.00641,3554.41,3788.49,0.233847,-0.174914,Medium
2025-07-23,LT.NS,Larsen & Tourbro,Infrastructure,3403.58,3423.28,3342.49,3378.04,332592,-0.015002,3539.78,3772.92,0.231784,-0.187292,Medium
2025-07-24,LT.NS,Larsen & Tourbro,Infrastructure,3319.73,3358.52,3314.59,3343.67,333239,-0.010174,3522.99,3758.91,0.231417,-0.195561,Medium
2025-07-25,LT.NS,Larsen & Tourbro,Infrastructure,3418.14,3486.01,3303.26,3400.76,333653,0.017075,3514.45,3745.4,0.224248,-0.181825,Medium
2025-07-28,LT.NS,Larsen & Tourbro,Infrastructure,3442.3,3513.69,3402.93,3469.36,334509,0.020172,3507.9,3733.17,0.235507,-0.165321,Medium
2025-07-29,LT.NS,Larsen & Tourbro,Infrastructure,3458.4,3487.31,3411.58,3483.52,333969,0.004081,3500.32,3721.38,0.232754,-0.161915,Medium
2025-07-30,LT.NS,Larsen & Tourbro,Infrastructure,3514.58,3525.14,3504.24,3511.06,333883,0.007906,3498.1,3712.73,0.222854,-0.155289,Medium
2025-07-31,LT.NS,Larsen & Tourbro,Infrastructure,3522.47,3546.19,3473.82,3537.48,333698,0.007524,3496.63,3703.93,0.22435,-0.148933,Medium
2025-08-01,LT.NS,Larsen & Tourbro,Infrastructure,3511.2,3558.13,3504.16,3506.42,333308,-0.00878,3492.25,3694.61,0.224176,-0.156405,Medium
2025-08-04,LT.NS,Larsen & Tourbro,Infrastructure,3551.48,3556.26,3384.26,3519.77,333243,0.003807,3486.08,3686.43,0.218232,-0.153194,Medium
2025-08-05,LT.NS,Larsen & Tourbro,Infrastructure,3456.19,3470.95,3352.94,3458.88,334536,-0.017301,3480.45,3676.94,0.215791,-0.167844,Medium
2025-08-06,LT.NS,Larsen & Tourbro,Infrastructure,3442.73,3483.44,3403.87,3414.93,333954,-0.012704,3476.47,3666.86,0.206974,-0.178416,Medium
2025-08-07,LT.NS,Larsen & Tourbro,Infrastructure,3418.06,3425.39,3366.42,3412.53,334184,-0.000704,3468.61,3658.56,0.189007,-0.178994,Medium
2025-08-08,LT.NS,Larsen & Tourbro,Infrastructure,3380.48,3394.95,3317.82,3364.4,333904,-0.014104,3460.28,3649.16,0.191336,-0.190573,Medium
2025-08-11,LT.NS,Larsen & Tourbro,Infrastructure,3268.32,3424.95,3188.56,3307.23,332858,-0.016993,3450.28,3637.97,0.197798,-0.204328,Medium
2025-08-12,LT.NS,Larsen & Tourbro,Infrastructure,3286.82,3345.71,3206.89,3276.4,333418,-0.009323,3437.11,3626.7,0.193606,-0.211746,Medium
2025-08-13,LT.NS,Larsen & Tourbro,Infrastructure,3338.56,3356.92,3080.87,3330.52,334185,0.016521,3429.41,3616.2,0.201061,-0.198723,Medium
2025-08-14,LT.NS,Larsen & Tourbro,Infrastructure,3398.75,3512.05,3376.72,3404.88,333641,0.022325,3425.97,3607.03,0.218969,-0.180835,Medium
2025-08-15,LT.NS,Larsen & Tourbro,Infrastructure,3437.31,3452.17,3398.24,3405.04,332828,4.8e-05,3420.3,3596.7,0.212851,-0.180796,Medium
2025-08-18,LT.NS,Larsen & Tourbro,Infrastructure,3425.87,3480.16,3382.08,3434.34,334441,0.008605,3419.44,3587.03,0.205243,-0.173747,Medium
2025-08-19,LT.NS,Larsen & Tourbro,Infrastructure,3381.9,3432.83,3308.65,3409.33,334435,-0.007283,3418.43,3575.95,0.205618,-0.179765,Medium
2025-08-20,LT.NS,Larsen & Tourbro,Infrastructure,3327.72,3397.35,3298.03,3314.76,333145,-0.027736,3415.26,3563.28,0.222074,-0.202515,Medium
2025-08-21,LT.NS,Larsen & Tourbro,Infrastructure,3252.29,3298.43,3239.14,3275.61,334822,-0.011814,3411.86,3547.6,0.223061,-0.211936,Medium
2025-08-22,LT.NS,Larsen & Tourbro,Infrastructure,3264.52,3278.53,3183.88,3263.27,334354,-0.003767,3404.99,3532.12,0.212775,-0.214905,Medium
2025-08-25,LT.NS,Larsen & Tourbro,Infrastructure,3293.2,3339.42,3202.52,3271.28,334273,0.002456,3395.08,3517.53,0.197026,-0.212977,Medium
2025-08-26,LT.NS,Larsen & Tourbro,Infrastructure,3276.48,3343.71,3257.19,3268.34,333947,-0.0009,3384.32,3502.95,0.195485,-0.213685,Medium
2025-08-27,LT.NS,Larsen & Tourbro,Infrastructure,3253.2,3294.79,3153.92,3257.23,333729,-0.003398,3371.63,3488.91,0.191105,-0.216357,Medium
2025-08-28,LT.NS,Larsen & Tourbro,Infrastructure,3227.33,3294.1,3220.33,3233.01,333571,-0.007437,3356.41,3475.71,0.186806,-0.222184,Medium
2025-08-29,LT.NS,Larsen & Tourbro,Infrastructure,3270.64,3297.53,3244.43,3250.07,334034,0.005279,3343.59,3462.02,0.189109,-0.218079,Medium
2025-09-01,LT.NS,Larsen & Tourbro,Infrastructure,3171.35,3266.76,3150.77,3190.81,334301,-0.018234,3327.14,3450.37,0.193603,-0.232336,Medium
2025-09-02,LT.NS,Larsen & Tourbro,Infrastructure,3240.6,3283.35,3122.71,3228.09,333722,0.011682,3315.6,3440.18,0.196147,-0.223368,Medium
2025-09-03,LT.NS,Larsen & Tourbro,Infrastructure,3238.7,3249.31,3146.43,3203.56,334551,-0.007598,3305.03,3430.84,0.193748,-0.229269,Medium
2025-09-04,LT.NS,Larsen & Tourbro,Infrastructure,3307.27,3417.11,3273.47,3298.31,334353,0.029575,3299.32,3423.22,0.225899,-0.206474,Medium
2025-09-05,LT.NS,Larsen & Tourbro,Infrastructure,3281.66,3374.91,3273.23,3285.57,333241,-0.003863,3295.38,3417.5,0.22126,-0.20954,Medium
2025-09-08,LT.NS,Larsen & Tourbro,Infrastructure,3262.79,3428.11,3201.62,3265.4,333597,-0.006136,3293.29,3410.8,0.214155,-0.214391,Medium
2025-09-09,LT.NS,Larsen & Tourbro,Infrastructure,3233.87,3282.58,3189.53,3241.66,334444,-0.007272,3291.55,3402.93,0.213162,-0.220104,Medium
2025-09-10,LT.NS,Larsen & Tourbro,Infrastructure,3211.72,3276.64,2999.9,3222.21,333615,-0.005999,3286.14,3396.26,0.204185,-0.224782,Medium
2025-09-11,LT.NS,Larsen & Tourbro,Infrastructure,3252.98,3350.18,3180.33,3251.06,333297,0.008954,3278.45,3389.95,0.18833,-0.217841,Medium
2025-09-12,LT.NS,Larsen & Tourbro,Infrastructure,3261.83,3264.47,3245.53,3250.78,334056,-8.7e-05,3270.73,3383.08,0.188309,-0.217909,Medium
2025-09-15,LT.NS,Larsen & Tourbro,Infrastructure,3323.76,3445.04,3232.77,3297.2,331503,0.01428,3263.88,3376.17,0.193649,-0.20674,Medium
2025-09-16,LT.NS,Larsen & Tourbro,Infrastructure,3287.67,3335.9,3272.99,3320.15,332530,0.00696,3259.42,3371.14,0.195056,-0.20122,Medium
2025-09-17,LT.NS,Larsen & Tourbro,Infrastructure,3282.73,3326.18,3121.84,3323.26,333278,0.000936,3259.84,3367.71,0.168115,-0.200472,Medium
2025-09-18,LT.NS,Larsen & Tourbro,Infrastructure,3369.39,3383.1,3341.17,3342.15,333458,0.005684,3263.17,3363.16,0.162952,-0.195927,Medium
2025-09-19,LT.NS,Larsen & Tourbro,Infrastructure,3400.69,3445.72,3385.83,3399.72,334418,0.017226,3269.99,3360.54,0.171524,-0.182077,Medium
2025-09-22,LT.NS,Larsen & Tourbro,Infrastructure,3434.39,3436.92,3396.93,3432.51,334617,0.009646,3278.05,3359.04,0.173605,-0.174187,Medium
2025-09-23,LT.NS,Larsen & Tourbro,Infrastructure,3456.25,3456.29,3443.34,3447.6,334241,0.004397,3287.02,3357.2,0.173262,-0.170556,Medium
2025-09-24,LT.NS,Larsen & Tourbro,Infrastructure,3466.35,3522.67,3444.43,3469.59,335320,0.006378,3297.64,3356.9,0.172147,-0.165265,Medium
2025-09-25,LT.NS,Larsen & Tourbro,Infrastructure,3450.05,3481.31,3381.08,3416.31,334730,-0.015356,3306.8,3355.75,0.18073,-0.178084,Medium
2025-09-26,LT.NS,Larsen & Tourbro,Infrastructure,3550.75,3649.81,3510.57,3542.04,333441,0.036801,3321.4,3356.22,0.21734,-0.147837,Medium
2025-09-29,LT.NS,Larsen & Tourbro,Infrastructure,3561.85,3585.78,3528.87,3569.84,333655,0.007849,3340.35,3358.59,0.200373,-0.141148,Medium
2025-09-30,LT.NS,Larsen & Tourbro,Infrastructure,3596.38,3620.64,3482.44,3602.84,333666,0.009244,3359.09,3362.06,0.199594,-0.133209,Medium
2025-10-01,LT.NS,Larsen & Tourbro,Infrastructure,3600.62,3607.56,3562.6,3603.2,333412,0.000102,3379.07,3366.56,0.194661,-0.133121,Medium
2025-10-02,LT.NS,Larsen & Tourbro,Infrastructure,3478.45,3532.53,3330.74,3492.02,333600,-0.030856,3388.76,3369.53,0.214618,-0.15987,Medium
2025-10-03,LT.NS,Larsen & Tourbro,Infrastructure,3510.35,3534.33,3472.59,3480.94,333915,-0.003173,3398.52,3371.13,0.214342,-0.162535,Medium
2025-10-06,LT.NS,Larsen & Tourbro,Infrastructure,3488.51,3510.23,3469.15,3486.35,333744,0.001553,3409.57,3371.47,0.211726,-0.161235,Medium
2025-10-07,LT.NS,Larsen & Tourbro,Infrastructure,3428.35,3480.18,3373.4,3448.54,334347,-0.010845,3419.92,3370.77,0.214469,-0.170331,Medium
2025-10-08,LT.NS,Larsen & Tourbro,Infrastructure,3417.64,3514.78,3393.7,3410.73,334502,-0.010964,3429.34,3368.76,0.217984,-0.179428,Medium
2025-10-09,LT.NS,Larsen & Tourbro,Infrastructure,3420.86,3426.56,3374.69,3396.42,333434,-0.004194,3436.61,3365.94,0.218166,-0.182869,Medium
2025-10-10,LT.NS,Larsen & Tourbro,Infrastructure,3452.86,3491.27,3315.49,3434.65,334008,0.011254,3445.8,3364.51,0.220239,-0.173673,Medium
2025-10-13,LT.NS,Larsen & Tourbro,Infrastructure,3483.41,3508.16,3442.99,3496.69,333667,0.018064,3455.78,3364.04,0.223234,-0.158747,Medium
2025-10-14,LT.NS,Larsen & Tourbro,Infrastructure,3487.29,3519.29,3465.97,3506.73,333735,0.002873,3465.11,3365.0,0.222752,-0.15633,Medium
2025-10-15,LT.NS,Larsen & Tourbro,Infrastructure,3505.85,3521.45,3402.72,3481.01,333111,-0.007337,3472.99,3366.32,0.225602,-0.16252,Medium
2025-10-16,LT.NS,Larsen & Tourbro,Infrastructure,3437.15,3497.27,3433.37,3465.3,333435,-0.004513,3479.15,3367.38,0.226546,-0.166299,Medium
2025-10-17,LT.NS,Larsen & Tourbro,Infrastructure,3478.25,3513.83,3428.62,3471.81,333583,0.00188,3482.76,3369.53,0.219214,-0.164732,Medium
2025-10-20,LT.NS,Larsen & Tourbro,Infrastructure,3474.15,3591.29,3468.68,3484.06,334176,0.003527,3485.33,3373.06,0.21713,-0.161785,Medium
2025-10-21,LT.NS,Larsen & Tourbro,Infrastructure,3529.91,3647.81,3496.64,3506.87,332911,0.006549,3488.3,3377.67,0.217732,-0.156296,Medium
2025-10-22,LT.NS,Larsen & Tourbro,Infrastructure,3468.93,3533.54,3465.58,3487.33,333178,-0.005574,3489.18,3380.81,0.217908,-0.160999,Medium
2025-10-23,LT.NS,Larsen & Tourbro,Infrastructure,3500.76,3532.18,3378.95,3514.75,333606,0.007865,3494.1,3383.01,0.211203,-0.1544,Medium
2025-10-24,LT.NS,Larsen & Tourbro,Infrastructure,3549.44,3640.27,3535.9,3538.52,334073,0.006762,3493.93,3385.68,0.16689,-0.148683,Medium
2025-10-27,LT.NS,Larsen & Tourbro,Infrastructure,3534.96,3618.44,3482.58,3520.95,334044,-0.004964,3491.48,3387.41,0.165088,-0.152909,Medium
2025-10-28,LT.NS,Larsen & Tourbro,Infrastructure,3463.14,3546.22,3426.61,3439.76,334603,-0.023061,3483.33,3388.02,0.178706,-0.172443,Medium
2025-10-29,LT.NS,Larsen & Tourbro,Infrastructure,3407.57,3408.41,3374.86,3399.53,332988,-0.011696,3473.15,3389.71,0.181529,-0.182122,Medium
2025-10-30,LT.NS,Larsen & Tourbro,Infrastructure,3482.0,3555.22,3440.44,3475.93,332676,0.022473,3472.34,3393.72,0.170758,-0.163742,Medium
2025-10-31,LT.NS,Larsen & Tourbro,Infrastructure,3414.81,3512.92,3366.52,3396.99,333397,-0.02271,3468.15,3396.39,0.188469,-0.182733,Medium
2025-11-03,LT.NS,Larsen & Tourbro,Infrastructure,3437.59,3509.54,3366.5,3461.31,333150,0.018935,3466.89,3400.19,0.201433,-0.167258,Medium
2025-11-04,LT.NS,Larsen & Tourbro,Infrastructure,3366.19,3451.63,3243.54,3381.07,334035,-0.023184,3463.52,3402.45,0.21436,-0.186564,Medium
2025-11-05,LT.NS,Larsen & Tourbro,Infrastructure,3325.17,3421.84,3307.36,3346.7,333502,-0.010164,3460.32,3404.24,0.21388,-0.194831,Medium
2025-11-06,LT.NS,Larsen & Tourbro,Infrastructure,3286.3,3366.32,3285.07,3331.03,334101,-0.004683,3457.05,3406.2,0.213988,-0.198602,Medium
2025-11-07,LT.NS,Larsen & Tourbro,Infrastructure,3430.42,3516.87,3301.06,3416.04,333013,0.02552,3456.12,3409.52,0.230106,-0.17815,Medium
2025-11-10,LT.NS,Larsen & Tourbro,Infrastructure,3443.42,3524.6,3221.38,3418.98,333310,0.000862,3452.23,3414.08,0.219901,-0.177442,Medium
2025-11-11,LT.NS,Larsen & Tourbro,Infrastructure,3420.04,3547.17,3381.5,3410.56,333385,-0.002464,3447.42,3417.73,0.219459,-0.179469,Medium
2025-11-12,LT.NS,Larsen & Tourbro,Infrastructure,3374.71,3503.45,3337.57,3368.31,333054,-0.012386,3441.79,3421.02,0.222019,-0.189632,Medium
2025-11-13,LT.NS,Larsen & Tourbro,Infrastructure,3395.9,3434.33,3386.54,3394.46,333600,0.007763,3438.25,3422.95,0.224113,-0.183341,Medium
2025-11-14,LT.NS,Larsen & Tourbro,Infrastructure,3373.04,3374.66,3339.47,3372.11,334157,-0.006585,3433.26,3424.68,0.224715,-0.188719,Medium
2025-11-17,LT.NS,Larsen & Tourbro,Infrastructure,3391.61,3392.59,3344.87,3363.1,333986,-0.002671,3427.21,3426.63,0.224003,-0.190885,Medium
2025-11-18,LT.NS,Larsen & Tourbro,Infrastructure,3374.05,3515.54,3087.89,3348.11,332811,-0.004457,3419.28,3428.76,0.222045,-0.194492,Medium
2025-11-19,LT.NS,Larsen & Tourbro,Infrastructure,3373.47,3404.26,3363.13,3383.37,333278,0.010531,3414.08,3431.99,0.22614,-0.186009,Medium
2025-11-20,LT.NS,Larsen & Tourbro,Infrastructure,3439.95,3464.41,3396.57,3420.99,334009,0.011118,3409.39,3435.38,0.228196,-0.176959,Medium
2025-11-21,LT.NS,Larsen & Tourbro,Infrastructure,3401.5,3433.89,3332.12,3380.72,332837,-0.011771,3401.5,3437.98,0.229044,-0.186647,Medium
2025-11-24,LT.NS,Larsen & Tourbro,Infrastructure,3364.04,3379.63,3331.84,3353.13,333876,-0.00816,3393.11,3439.1,0.229839,-0.193284,Medium
2025-11-25,LT.NS,Larsen & Tourbro,Infrastructure,3327.66,3372.22,3289.18,3321.23,334120,-0.009515,3387.18,3439.12,0.218385,-0.20096,Medium
2025-11-26,LT.NS,Larsen & Tourbro,Infrastructure,3337.22,3414.08,3149.95,3331.34,333681,0.003045,3383.77,3439.28,0.215654,-0.198527,Medium
2025-11-27,LT.NS,Larsen & Tourbro,Infrastructure,3350.14,3390.21,3314.49,3375.15,335165,0.013151,3378.73,3439.94,0.204489,-0.187987,Medium
2025-11-28,LT.NS,Larsen & Tourbro,Infrastructure,3359.46,3455.07,3237.94,3386.05,333863,0.00323,3378.19,3439.67,0.188746,-0.185365,Medium
2025-12-01,LT.NS,Larsen & Tourbro,Infrastructure,3299.31,3354.48,3284.27,3286.44,333985,-0.029419,3369.44,3436.75,0.201685,-0.20933,Medium
2025-12-02,LT.NS,Larsen & Tourbro,Infrastructure,3304.6,3360.05,3298.27,3322.88,334349,0.011089,3366.54,3434.26,0.191531,-0.200562,Medium
2025-12-03,LT.NS,Larsen & Tourbro,Infrastructure,3240.3,3282.23,3099.76,3262.96,334325,-0.018032,3362.35,3430.12,0.198541,-0.214977,Medium
2025-12-04,LT.NS,Larsen & Tourbro,Infrastructure,3198.85,3332.36,3192.24,3232.39,333698,-0.009369,3357.42,3426.44,0.200323,-0.222332,Medium
2025-12-05,LT.NS,Larsen & Tourbro,Infrastructure,3235.2,3267.99,3170.47,3242.91,333653,0.003254,3348.76,3420.46,0.174531,-0.219801,Medium
2025-12-08,LT.NS,Larsen & Tourbro,Infrastructure,3246.83,3269.69,3212.05,3240.76,334134,-0.000663,3339.85,3413.88,0.17422,-0.220319,Medium
2025-12-09,LT.NS,Larsen & Tourbro,Infrastructure,3289.3,3339.9,3256.13,3281.84,333567,0.012674,3333.41,3407.46,0.182485,-0.210437,Medium
2025-12-10,LT.NS,Larsen & Tourbro,Infrastructure,3269.65,3393.72,3203.23,3255.8,333130,-0.007933,3327.79,3400.51,0.179742,-0.216701,Medium
2025-12-11,LT.NS,Larsen & Tourbro,Infrastructure,3207.79,3248.28,3145.21,3214.08,333572,-0.012814,3318.77,3394.95,0.180311,-0.226738,Medium
2025-12-12,LT.NS,Larsen & Tourbro,Infrastructure,3203.54,3265.18,3072.74,3201.83,333399,-0.003812,3310.25,3389.37,0.179779,-0.229686,Medium
2025-12-15,LT.NS,Larsen & Tourbro,Infrastructure,3260.83,3290.69,3232.63,3247.1,333503,0.014138,3304.45,3384.59,0.189252,-0.218795,Medium
2025-12-16,LT.NS,Larsen & Tourbro,Infrastructure,3284.79,3296.96,3218.32,3277.19,333146,0.009268,3300.91,3381.16,0.192823,-0.211555,Medium
2025-12-17,LT.NS,Larsen & Tourbro,Infrastructure,3273.19,3289.31,3252.62,3282.79,333666,0.001708,3295.88,3378.6,0.188317,-0.210208,Medium
2025-12-18,LT.NS,Larsen & Tourbro,Infrastructure,3350.35,3357.72,3281.89,3345.34,333390,0.019055,3292.1,3377.58,0.197233,-0.195158,Medium
2025-12-19,LT.NS,Larsen & Tourbro,Infrastructure,3366.8,3401.64,3359.06,3400.54,333542,0.0165,3293.09,3376.9,0.202304,-0.181879,Medium
2025-12-22,LT.NS,Larsen & Tourbro,Infrastructure,3439.62,3481.15,3408.06,3439.62,333305,0.011492,3297.41,3375.76,0.203338,-0.172477,Medium
2025-12-23,LT.NS,Larsen & Tourbro,Infrastructure,3375.14,3392.75,3364.87,3385.61,333385,-0.015702,3300.63,3373.33,0.208835,-0.18547,Medium
2025-12-24,LT.NS,Larsen & Tourbro,Infrastructure,3450.27,3554.18,3403.2,3424.27,333977,0.011419,3305.28,3372.2,0.211991,-0.176169,Medium
2025-12-25,LT.NS,Larsen & Tourbro,Infrastructure,3399.69,3624.88,3335.57,3416.39,334016,-0.002303,3307.34,3371.22,0.207745,-0.178066,Medium
2025-12-26,LT.NS,Larsen & Tourbro,Infrastructure,3401.42,3436.36,3385.89,3399.44,332925,-0.004962,3308.01,3369.77,0.20845,-0.182144,Medium
2025-12-29,LT.NS,Larsen & Tourbro,Infrastructure,3361.89,3399.29,3303.65,3369.11,334210,-0.00892,3312.14,3367.47,0.180546,-0.18944,Medium
2025-12-30,LT.NS,Larsen & Tourbro,Infrastructure,3353.4,3384.36,3318.94,3362.78,333657,-0.001879,3314.14,3364.59,0.177059,-0.190963,Medium
2025-12-31,LT.NS,Larsen & Tourbro,Infrastructure,3341.7,3392.64,3330.58,3335.41,335001,-0.00814,3317.76,3361.55,0.166371,-0.197548,Medium
2026-01-01,LT.NS,Larsen & Tourbro,Infrastructure,3337.94,3391.93,3313.46,3344.94,333354,0.002856,3323.39,3358.16,0.161713,-0.195256,Medium
2026-01-02,LT.NS,Larsen & Tourbro,Infrastructure,3369.51,3390.77,3236.73,3338.59,334037,-0.001896,3328.17,3354.16,0.162115,-0.196782,Medium
2026-01-05,LT.NS,Larsen & Tourbro,Infrastructure,3317.41,3371.61,3091.66,3350.49,333814,0.003562,3333.66,3350.75,0.16206,-0.193921,Medium
2026-01-06,LT.NS,Larsen & Tourbro,Infrastructure,3388.62,3441.23,3354.64,3377.96,333072,0.0082,3338.46,3349.51,0.158793,-0.187311,Medium
2026-01-07,LT.NS,Larsen & Tourbro,Infrastructure,3364.46,3406.72,3361.61,3365.89,333495,-0.003574,3343.97,3348.84,0.156092,-0.190215,Medium
2026-01-08,LT.NS,Larsen & Tourbro,Infrastructure,3332.5,3396.73,3325.52,3333.34,333350,-0.009672,3349.93,3345.99,0.152573,-0.198047,Medium
2026-01-09,LT.NS,Larsen & Tourbro,Infrastructure,3248.44,3386.68,3168.04,3243.54,333421,-0.026937,3352.02,3342.92,0.183031,-0.21965,Medium
2026-01-12,LT.NS,Larsen & Tourbro,Infrastructure,3296.37,3371.15,3227.54,3280.01,332624,0.011242,3353.66,3339.29,0.180484,-0.210877,Medium
2026-01-13,LT.NS,Larsen & Tourbro,Infrastructure,3289.58,3307.49,3268.7,3285.23,333484,0.001592,3354.06,3337.38,0.177609,-0.209621,Medium
2026-01-14,LT.NS,Larsen & Tourbro,Infrastructure,3295.27,3365.63,3254.44,3278.86,333548,-0.00194,3353.87,3336.02,0.177665,-0.211154,Medium
2026-01-15,LT.NS,Larsen & Tourbro,Infrastructure,3334.98,3364.89,3250.84,3334.21,333765,0.016881,3353.31,3336.08,0.174717,-0.197838,Medium
2026-01-16,LT.NS,Larsen & Tourbro,Infrastructure,3259.89,3350.73,3233.83,3276.83,334289,-0.017208,3347.13,3333.3,0.173181,-0.211641,Medium
2026-01-19,LT.NS,Larsen & Tourbro,Infrastructure,3279.56,3388.14,3210.21,3281.02,334358,0.001279,3339.2,3330.54,0.166453,-0.210633,Medium
2026-01-20,LT.NS,Larsen & Tourbro,Infrastructure,3257.77,3271.82,3222.1,3239.09,333086,-0.012779,3331.87,3327.11,0.163632,-0.22072,Medium
2026-01-21,LT.NS,Larsen & Tourbro,Infrastructure,3263.59,3283.68,3200.43,3270.31,333633,0.009637,3324.17,3325.15,0.161783,-0.21321,Medium
2026-01-22,LT.NS,Larsen & Tourbro,Infrastructure,3155.36,3199.51,3125.63,3172.54,333870,-0.029896,3311.98,3320.71,0.189229,-0.236732,Medium
2026-01-23,LT.NS,Larsen & Tourbro,Infrastructure,3219.63,3222.19,3171.74,3209.69,333817,0.01171,3302.49,3317.46,0.196773,-0.227795,Medium
2026-01-26,LT.NS,Larsen & Tourbro,Infrastructure,3250.88,3307.31,3200.96,3245.41,334052,0.01113,3296.31,3315.11,0.201313,-0.2192,Medium
2026-01-27,LT.NS,Larsen & Tourbro,Infrastructure,3193.41,3272.37,3164.72,3205.76,334990,-0.012217,3288.46,3312.26,0.204689,-0.228739,Medium
2026-01-28,LT.NS,Larsen & Tourbro,Infrastructure,3206.57,3230.72,3176.39,3210.31,332213,0.00142,3282.2,3308.8,0.203888,-0.227644,Medium
2026-01-29,LT.NS,Larsen & Tourbro,Infrastructure,3169.16,3201.82,3154.47,3172.04,333287,-0.011923,3273.56,3303.82,0.206119,-0.236853,Medium
2026-01-30,LT.NS,Larsen & Tourbro,Infrastructure,3192.59,3235.33,2988.87,3192.48,334617,0.006446,3266.25,3300.06,0.208593,-0.231934,Medium
2026-02-02,LT.NS,Larsen & Tourbro,Infrastructure,3241.04,3244.75,3116.11,3230.59,334545,0.011937,3260.26,3297.61,0.213692,-0.222765,Medium
2026-02-03,LT.NS,Larsen & Tourbro,Infrastructure,3181.04,3246.9,3145.28,3187.5,334198,-0.013339,3250.73,3294.93,0.214089,-0.233133,Medium
2026-02-04,LT.NS,Larsen & Tourbro,Infrastructure,3143.23,3178.5,3130.64,3132.29,333774,-0.01732,3239.05,3290.95,0.220212,-0.246415,Medium
2026-02-05,LT.NS,Larsen & Tourbro,Infrastructure,3173.35,3228.56,3164.57,3181.84,334547,0.015818,3231.48,3287.09,0.229141,-0.234495,Medium
2026-02-06,LT.NS,Larsen & Tourbro,Infrastructure,3297.48,3361.12,3175.87,3270.23,332139,0.02778,3232.81,3284.77,0.23315,-0.213229,Medium
2026-02-09,LT.NS,Larsen & Tourbro,Infrastructure,3322.16,3378.26,3162.38,3294.36,334761,0.007379,3233.53,3284.93,0.231187,-0.207424,Medium
2026-02-10,LT.NS,Larsen & Tourbro,Infrastructure,3307.85,3327.07,3299.12,3322.08,332801,0.008412,3235.37,3284.91,0.232945,-0.200756,Medium
2026-02-11,LT.NS,Larsen & Tourbro,Infrastructure,3288.2,3384.2,3222.79,3308.47,333674,-0.004094,3236.85,3285.82,0.233389,-0.204028,Medium
2026-02-12,LT.NS,Larsen & Tourbro,Infrastructure,3334.63,3381.73,3269.84,3318.4,334164,0.002999,3236.06,3287.54,0.225579,-0.201641,Medium
2026-02-13,LT.NS,Larsen & Tourbro,Infrastructure,3340.53,3403.41,3318.14,3336.23,333538,0.005374,3239.03,3289.41,0.216998,-0.197351,Medium
2026-02-16,LT.NS,Larsen & Tourbro,Infrastructure,3338.64,3353.82,3300.85,3329.46,334454,-0.002029,3241.46,3291.18,0.217256,-0.19898,Medium
2026-02-17,LT.NS,Larsen & Tourbro,Infrastructure,3382.91,3406.77,3325.53,3394.03,333754,0.019392,3249.2,3293.43,0.220531,-0.183446,Medium
2026-02-18,LT.NS,Larsen & Tourbro,Infrastructure,3401.79,3493.36,3396.34,3404.05,333369,0.002953,3255.89,3296.39,0.218905,-0.181035,Medium
2026-02-19,LT.NS,Larsen & Tourbro,Infrastructure,3414.31,3445.59,3403.57,3420.2,334481,0.004746,3268.27,3300.51,0.183415,-0.177148,Medium
2026-02-20,LT.NS,Larsen & Tourbro,Infrastructure,3419.43,3463.36,3412.5,3414.24,333382,-0.001744,3278.5,3304.76,0.181959,-0.178583,Medium
2026-02-23,LT.NS,Larsen & Tourbro,Infrastructure,3391.83,3454.15,3273.55,3413.09,333551,-0.000337,3286.88,3308.08,0.179834,-0.17886,Medium
2026-02-24,LT.NS,Larsen & Tourbro,Infrastructure,3471.23,3518.79,3426.81,3472.96,333697,0.017541,3300.24,3312.0,0.17837,-0.164456,Medium
2026-02-25,LT.NS,Larsen & Tourbro,Infrastructure,3459.86,3485.49,3421.4,3481.72,332929,0.002524,3313.81,3315.98,0.178195,-0.162347,Medium
2026-02-26,LT.NS,Larsen & Tourbro,Infrastructure,3482.64,3510.51,3418.65,3491.64,333153,0.002849,3329.79,3318.9,0.167971,-0.15996,Medium
2026-02-27,LT.NS,Larsen & Tourbro,Infrastructure,3500.52,3505.83,3266.73,3502.22,333613,0.003029,3345.28,3320.94,0.167982,-0.157416,Medium
2026-03-02,LT.NS,Larsen & Tourbro,Infrastructure,3495.16,3529.46,3476.43,3486.31,333581,-0.004542,3358.07,3321.87,0.16874,-0.161243,Medium
